...1,date,campaign,audience,creative_family,creative_version,platform,ad_format,goal,completions,campaign_traffic,days_away,latest_report
13056,2022-09-16,(not set),NA,NA,NA,NA,NA,Learn More (Community Mortgage),14,General traffic,45,0
13057,2022-09-18,(not set),NA,NA,NA,NA,NA,Learn More (Community Mortgage),3,General traffic,43,0
13058,2022-09-19,(not set),NA,NA,NA,NA,NA,Learn More (Community Mortgage),12,General traffic,42,0
13059,2022-09-19,(not set),NA,NA,NA,NA,NA,Learn More (Our Story),1,General traffic,42,0
13060,2022-09-13,(not set),NA,NA,NA,NA,NA,Learn More (Community Mortgage),1,General traffic,48,0
13061,2022-09-14,(not set),NA,NA,NA,NA,NA,Learn More (Community Mortgage),2,General traffic,47,0
13062,2022-09-16,(not set),NA,NA,NA,NA,NA,Learn More (Community Mortgage),1,General traffic,45,0
13063,2022-09-14,(not set),NA,NA,NA,NA,NA,Learn More (Community Mortgage),1,General traffic,47,0
13064,2022-09-15,(not set),NA,NA,NA,NA,NA,Learn More (Community Mortgage),4,General traffic,46,0
13065,2022-09-15,(not set),NA,NA,NA,NA,NA,Learn More (Our Story),1,General traffic,46,0
13066,2022-09-16,(not set),NA,NA,NA,NA,NA,Learn More (Community Mortgage),2,General traffic,45,0
13067,2022-09-19,(not set),NA,NA,NA,NA,NA,Learn More (Community Mortgage),1,General traffic,42,0
13068,2022-09-14,(not set),NA,NA,NA,NA,NA,Learn More (Community Mortgage),1,General traffic,47,0
13069,2022-09-15,(not set),NA,NA,NA,NA,NA,Learn More (Community Mortgage),1,General traffic,46,0
13070,2022-09-17,(not set),NA,NA,NA,NA,NA,Learn More (Community Mortgage),1,General traffic,44,0
13071,2022-09-17,(not set),NA,NA,NA,NA,NA,Learn More (Community Mortgage),1,General traffic,44,0
13072,2022-09-13,(not set),NA,NA,NA,NA,NA,Learn More (Community Mortgage),11,General traffic,48,0
13073,2022-09-14,(not set),NA,NA,NA,NA,NA,Learn More (Community Mortgage),12,General traffic,47,0
13074,2022-09-15,(not set),NA,NA,NA,NA,NA,Learn More (Community Mortgage),11,General traffic,46,0
13075,2022-09-16,(not set),NA,NA,NA,NA,NA,Learn More (Community Mortgage),10,General traffic,45,0
13076,2022-09-17,(not set),NA,NA,NA,NA,NA,Learn More (Community Mortgage),6,General traffic,44,0
13077,2022-09-17,(not set),NA,NA,NA,NA,NA,Learn More (Our Story),1,General traffic,44,0
13078,2022-09-18,(not set),NA,NA,NA,NA,NA,Learn More (Community Mortgage),3,General traffic,43,0
13079,2022-09-19,(not set),NA,NA,NA,NA,NA,Learn More (Community Mortgage),9,General traffic,42,0
13080,2022-09-13,(not set),NA,NA,NA,NA,NA,Learn More (Our Story),1,General traffic,48,0
13081,2022-09-19,(not set),NA,NA,NA,NA,NA,Learn More (Community Mortgage),1,General traffic,42,0
13082,2022-09-19,(not set),NA,NA,NA,NA,NA,Learn More (Community Mortgage),1,General traffic,42,0
13083,2022-09-19,(not set),NA,NA,NA,NA,NA,Start Closing More,1,General traffic,42,0
13084,2022-09-15,(not set),NA,NA,NA,NA,NA,Learn More (Community Mortgage),1,General traffic,46,0
13085,2022-09-13,(not set),NA,NA,NA,NA,NA,Learn More (Our Story),1,General traffic,48,0
13086,2022-09-14,(not set),NA,NA,NA,NA,NA,Learn More (Our Story),1,General traffic,47,0
13087,2022-09-17,(not set),NA,NA,NA,NA,NA,Learn More (Community Mortgage),1,General traffic,44,0
13088,2022-09-13,(not set),NA,NA,NA,NA,NA,Learn More (Community Mortgage),7,General traffic,48,0
13089,2022-09-14,(not set),NA,NA,NA,NA,NA,Learn More (Community Mortgage),5,General traffic,47,0
13090,2022-09-15,(not set),NA,NA,NA,NA,NA,Learn More (Community Mortgage),3,General traffic,46,0
13091,2022-09-16,(not set),NA,NA,NA,NA,NA,Learn More (Community Mortgage),3,General traffic,45,0
13092,2022-09-17,(not set),NA,NA,NA,NA,NA,Learn More (Community Mortgage),2,General traffic,44,0
13093,2022-09-18,(not set),NA,NA,NA,NA,NA,Learn More (Community Mortgage),2,General traffic,43,0
13094,2022-09-19,(not set),NA,NA,NA,NA,NA,Learn More (Community Mortgage),3,General traffic,42,0
13095,2022-09-13,(not set),NA,NA,NA,NA,NA,Start Closing More,2,General traffic,48,0
13096,2022-09-14,(not set),NA,NA,NA,NA,NA,Start Closing More,4,General traffic,47,0
13097,2022-09-15,(not set),NA,NA,NA,NA,NA,Start Closing More,1,General traffic,46,0
13098,2022-09-16,(not set),NA,NA,NA,NA,NA,Start Closing More,2,General traffic,45,0
13099,2022-09-17,(not set),NA,NA,NA,NA,NA,Start Closing More,1,General traffic,44,0
13100,2022-09-19,(not set),NA,NA,NA,NA,NA,Start Closing More,4,General traffic,42,0
13101,2022-09-13,(not set),NA,NA,NA,NA,NA,Learn More (Community Mortgage),1,General traffic,48,0
13102,2022-09-15,(not set),NA,NA,NA,NA,NA,Learn More (Community Mortgage),1,General traffic,46,0
13103,2022-09-15,(not set),NA,NA,NA,NA,NA,Start Closing More,1,General traffic,46,0
13104,2022-09-16,(not set),NA,NA,NA,NA,NA,Start Closing More,1,General traffic,45,0
13105,2022-09-18,(not set),NA,NA,NA,NA,NA,Start Closing More,2,General traffic,43,0
13106,2022-09-19,(not set),NA,NA,NA,NA,NA,Start Closing More,1,General traffic,42,0
13107,2022-09-14,(not set),NA,NA,NA,NA,NA,Form Submission,2,General traffic,47,0
13108,2022-09-13,(not set),NA,NA,NA,NA,NA,Start Closing More,1,General traffic,48,0
13109,2022-09-14,(not set),NA,NA,NA,NA,NA,Start Closing More,1,General traffic,47,0
13110,2022-09-15,(not set),NA,NA,NA,NA,NA,Start Closing More,1,General traffic,46,0
13111,2022-09-19,(not set),NA,NA,NA,NA,NA,Start Closing More,1,General traffic,42,0
13112,2022-09-14,(not set),NA,NA,NA,NA,NA,Start Closing More,1,General traffic,47,0
13113,2022-09-14,(not set),NA,NA,NA,NA,NA,Start Closing More,1,General traffic,47,0
13114,2022-09-13,(not set),NA,NA,NA,NA,NA,Learn More (Community Mortgage),3,General traffic,48,0
13115,2022-09-14,(not set),NA,NA,NA,NA,NA,Learn More (Community Mortgage),3,General traffic,47,0
13116,2022-09-16,(not set),NA,NA,NA,NA,NA,Learn More (Community Mortgage),2,General traffic,45,0
13117,2022-09-19,(not set),NA,NA,NA,NA,NA,Learn More (Community Mortgage),1,General traffic,42,0
13118,2022-09-19,(not set),NA,NA,NA,NA,NA,Learn More (Community Mortgage),1,General traffic,42,0
13119,2022-09-19,(not set),NA,NA,NA,NA,NA,Learn More (Community Mortgage),1,General traffic,42,0
13120,2022-09-14,(not set),NA,NA,NA,NA,NA,Learn More (Community Mortgage),2,General traffic,47,0
13121,2022-09-15,(not set),NA,NA,NA,NA,NA,Learn More (Community Mortgage),1,General traffic,46,0
13122,2022-09-16,(not set),NA,NA,NA,NA,NA,Learn More (Community Mortgage),2,General traffic,45,0
13123,2022-09-19,(not set),NA,NA,NA,NA,NA,Learn More (Community Mortgage),1,General traffic,42,0
13124,2022-09-13,(not set),NA,NA,NA,NA,NA,Start Closing More,1,General traffic,48,0
13125,2022-09-14,(not set),NA,NA,NA,NA,NA,Broker Login,1,General traffic,47,0
13126,2022-09-13,(not set),NA,NA,NA,NA,NA,Get Approved,1,General traffic,48,0
13127,2022-09-13,(not set),NA,NA,NA,NA,NA,Learn More (Closer Twins Banner),1,General traffic,48,0
13128,2022-09-13,(not set),NA,NA,NA,NA,NA,Learn More (Community Mortgage),1,General traffic,48,0
13129,2022-09-14,(not set),NA,NA,NA,NA,NA,Learn More (Community Mortgage),1,General traffic,47,0
13130,2022-09-15,(not set),NA,NA,NA,NA,NA,Get Approved,1,General traffic,46,0
13131,2022-09-15,(not set),NA,NA,NA,NA,NA,Learn More (Community Mortgage),1,General traffic,46,0
13132,2022-09-16,(not set),NA,NA,NA,NA,NA,Learn More (Community Mortgage),1,General traffic,45,0
13133,2022-09-19,(not set),NA,NA,NA,NA,NA,Get Approved,1,General traffic,42,0
13134,2022-09-19,(not set),NA,NA,NA,NA,NA,Learn More (Community Mortgage),1,General traffic,42,0
13135,2022-09-16,(not set),NA,NA,NA,NA,NA,Learn More (Community Mortgage),1,General traffic,45,0
13136,2022-09-19,(not set),NA,NA,NA,NA,NA,Learn More (Community Mortgage),1,General traffic,42,0
13137,2022-09-19,(not set),NA,NA,NA,NA,NA,Learn More (Community Mortgage),1,General traffic,42,0
13138,2022-09-15,(not set),NA,NA,NA,NA,NA,Learn More (Community Mortgage),1,General traffic,46,0
13139,2022-09-13,(not set),NA,NA,NA,NA,NA,Learn More (Community Mortgage),1,General traffic,48,0
13140,2022-09-14,(not set),NA,NA,NA,NA,NA,Start Closing More,1,General traffic,47,0
13141,2022-09-15,(not set),NA,NA,NA,NA,NA,Start Closing More,2,General traffic,46,0
13142,2022-09-16,(not set),NA,NA,NA,NA,NA,Learn More (Community Mortgage),1,General traffic,45,0
13143,2022-09-16,(not set),NA,NA,NA,NA,NA,Form Submission,1,General traffic,45,0
13144,2022-09-14,(not set),NA,NA,NA,NA,NA,Learn More (Community Mortgage),2,General traffic,47,0
13145,2022-09-15,(not set),NA,NA,NA,NA,NA,Learn More (Community Mortgage),1,General traffic,46,0
13146,2022-09-19,(not set),NA,NA,NA,NA,NA,Get Approved,1,General traffic,42,0
13147,2022-09-14,(not set),NA,NA,NA,NA,NA,Learn More (Community Mortgage),1,General traffic,47,0
13148,2022-09-15,(not set),NA,NA,NA,NA,NA,Learn More (Community Mortgage),1,General traffic,46,0
13149,2022-09-15,(not set),NA,NA,NA,NA,NA,Learn More (Community Mortgage),1,General traffic,46,0
13150,2022-09-14,(not set),NA,NA,NA,NA,NA,Learn More (Community Mortgage),1,General traffic,47,0
13151,2022-09-13,(not set),NA,NA,NA,NA,NA,Learn More (Community Mortgage),11,General traffic,48,0
13152,2022-09-13,(not set),NA,NA,NA,NA,NA,Start Closing More,1,General traffic,48,0
13153,2022-09-14,(not set),NA,NA,NA,NA,NA,Learn More (Community Mortgage),15,General traffic,47,0
13154,2022-09-14,(not set),NA,NA,NA,NA,NA,Start Closing More,2,General traffic,47,0
13155,2022-09-15,(not set),NA,NA,NA,NA,NA,Learn More (Community Mortgage),10,General traffic,46,0
13156,2022-09-15,(not set),NA,NA,NA,NA,NA,Start Closing More,2,General traffic,46,0
13157,2022-09-16,(not set),NA,NA,NA,NA,NA,Learn More (Community Mortgage),4,General traffic,45,0
13158,2022-09-16,(not set),NA,NA,NA,NA,NA,Start Closing More,2,General traffic,45,0
13159,2022-09-17,(not set),NA,NA,NA,NA,NA,Learn More (Community Mortgage),2,General traffic,44,0
13160,2022-09-18,(not set),NA,NA,NA,NA,NA,Learn More (Community Mortgage),2,General traffic,43,0
13161,2022-09-19,(not set),NA,NA,NA,NA,NA,Learn More (Community Mortgage),13,General traffic,42,0
13162,2022-09-19,(not set),NA,NA,NA,NA,NA,Start Closing More,2,General traffic,42,0
13163,2022-09-13,(not set),NA,NA,NA,NA,NA,Start Closing More,1,General traffic,48,0
13164,2022-09-14,(not set),NA,NA,NA,NA,NA,Learn More (Community Mortgage),1,General traffic,47,0
13165,2022-09-15,(not set),NA,NA,NA,NA,NA,Learn More (Community Mortgage),1,General traffic,46,0
13166,2022-09-16,(not set),NA,NA,NA,NA,NA,Learn More (Community Mortgage),1,General traffic,45,0
13167,2022-09-13,(not set),NA,NA,NA,NA,NA,Learn More (Community Mortgage),1,General traffic,48,0
13168,2022-09-14,(not set),NA,NA,NA,NA,NA,Learn More (Community Mortgage),4,General traffic,47,0
13169,2022-09-15,(not set),NA,NA,NA,NA,NA,Learn More (Community Mortgage),4,General traffic,46,0
13170,2022-09-16,(not set),NA,NA,NA,NA,NA,Learn More (Community Mortgage),4,General traffic,45,0
13171,2022-09-17,(not set),NA,NA,NA,NA,NA,Get Approved,1,General traffic,44,0
13172,2022-09-18,(not set),NA,NA,NA,NA,NA,Learn More (Community Mortgage),1,General traffic,43,0
13173,2022-09-19,(not set),NA,NA,NA,NA,NA,Learn More (Community Mortgage),8,General traffic,42,0
13174,2022-09-14,(not set),NA,NA,NA,NA,NA,Learn More (Our Story),1,General traffic,47,0
13175,2022-09-13,(not set),NA,NA,NA,NA,NA,Learn More (Community Mortgage),1,General traffic,48,0
13176,2022-09-13,(not set),NA,NA,NA,NA,NA,Start Closing More,1,General traffic,48,0
13177,2022-09-19,(not set),NA,NA,NA,NA,NA,Learn More (Community Mortgage),1,General traffic,42,0
13178,2022-09-13,(not set),NA,NA,NA,NA,NA,Learn More (Community Mortgage),31,General traffic,48,0
13179,2022-09-13,(not set),NA,NA,NA,NA,NA,Learn More (Our Story),1,General traffic,48,0
13180,2022-09-13,(not set),NA,NA,NA,NA,NA,Start Closing More,2,General traffic,48,0
13181,2022-09-14,(not set),NA,NA,NA,NA,NA,Learn More (Community Mortgage),27,General traffic,47,0
13182,2022-09-15,(not set),NA,NA,NA,NA,NA,Learn More (Community Mortgage),17,General traffic,46,0
13183,2022-09-16,(not set),NA,NA,NA,NA,NA,Learn More (Community Mortgage),14,General traffic,45,0
13184,2022-09-16,(not set),NA,NA,NA,NA,NA,Start Closing More,2,General traffic,45,0
13185,2022-09-17,(not set),NA,NA,NA,NA,NA,Learn More (Community Mortgage),1,General traffic,44,0
13186,2022-09-18,(not set),NA,NA,NA,NA,NA,Learn More (Community Mortgage),2,General traffic,43,0
13187,2022-09-19,(not set),NA,NA,NA,NA,NA,Learn More (Community Mortgage),22,General traffic,42,0
13188,2022-09-19,(not set),NA,NA,NA,NA,NA,Learn More (Our Story),1,General traffic,42,0
13189,2022-09-13,(not set),NA,NA,NA,NA,NA,Start Closing More,3,General traffic,48,0
13190,2022-09-15,(not set),NA,NA,NA,NA,NA,Learn More (Our Story),2,General traffic,46,0
13191,2022-09-14,(not set),NA,NA,NA,NA,NA,Learn More (Community Mortgage),1,General traffic,47,0
13192,2022-09-14,(not set),NA,NA,NA,NA,NA,Start Closing More,1,General traffic,47,0
13193,2022-09-15,(not set),NA,NA,NA,NA,NA,Start Closing More,1,General traffic,46,0
13194,2022-09-19,(not set),NA,NA,NA,NA,NA,Learn More (Our Story),1,General traffic,42,0
13195,2022-09-19,(not set),NA,NA,NA,NA,NA,Start Closing More,1,General traffic,42,0
13196,2022-09-13,(not set),NA,NA,NA,NA,NA,Learn More (Community Mortgage),2,General traffic,48,0
13197,2022-09-13,(not set),NA,NA,NA,NA,NA,Start Closing More,1,General traffic,48,0
13198,2022-09-14,(not set),NA,NA,NA,NA,NA,Learn More (Community Mortgage),2,General traffic,47,0
13199,2022-09-15,(not set),NA,NA,NA,NA,NA,Learn More (Community Mortgage),1,General traffic,46,0
13200,2022-09-16,(not set),NA,NA,NA,NA,NA,Learn More (Community Mortgage),1,General traffic,45,0
13201,2022-09-19,(not set),NA,NA,NA,NA,NA,Learn More (Community Mortgage),2,General traffic,42,0
13202,2022-09-19,(not set),NA,NA,NA,NA,NA,Start Closing More,1,General traffic,42,0
13203,2022-09-13,(not set),NA,NA,NA,NA,NA,Learn More (Community Mortgage),11,General traffic,48,0
13204,2022-09-14,(not set),NA,NA,NA,NA,NA,Learn More (Community Mortgage),7,General traffic,47,0
13205,2022-09-15,(not set),NA,NA,NA,NA,NA,Learn More (Community Mortgage),5,General traffic,46,0
13206,2022-09-16,(not set),NA,NA,NA,NA,NA,Learn More (Community Mortgage),5,General traffic,45,0
13207,2022-09-19,(not set),NA,NA,NA,NA,NA,Learn More (Community Mortgage),15,General traffic,42,0
13208,2022-09-13,(not set),NA,NA,NA,NA,NA,Learn More (Community Mortgage),1,General traffic,48,0
13209,2022-09-13,(not set),NA,NA,NA,NA,NA,Start Closing More,7,General traffic,48,0
13210,2022-09-14,(not set),NA,NA,NA,NA,NA,Start Closing More,3,General traffic,47,0
13211,2022-09-15,(not set),NA,NA,NA,NA,NA,Learn More (Community Mortgage),1,General traffic,46,0
13212,2022-09-15,(not set),NA,NA,NA,NA,NA,Start Closing More,4,General traffic,46,0
13213,2022-09-16,(not set),NA,NA,NA,NA,NA,Learn More (Community Mortgage),1,General traffic,45,0
13214,2022-09-16,(not set),NA,NA,NA,NA,NA,Start Closing More,5,General traffic,45,0
13215,2022-09-18,(not set),NA,NA,NA,NA,NA,Learn More (Community Mortgage),1,General traffic,43,0
13216,2022-09-19,(not set),NA,NA,NA,NA,NA,Learn More (Our Story),1,General traffic,42,0
13217,2022-09-19,(not set),NA,NA,NA,NA,NA,Start Closing More,5,General traffic,42,0
13218,2022-09-13,(not set),NA,NA,NA,NA,NA,Learn More (Community Mortgage),2,General traffic,48,0
13219,2022-09-13,(not set),NA,NA,NA,NA,NA,Start Closing More,4,General traffic,48,0
13220,2022-09-14,(not set),NA,NA,NA,NA,NA,Learn More (Community Mortgage),2,General traffic,47,0
13221,2022-09-14,(not set),NA,NA,NA,NA,NA,Start Closing More,6,General traffic,47,0
13222,2022-09-15,(not set),NA,NA,NA,NA,NA,Start Closing More,1,General traffic,46,0
13223,2022-09-16,(not set),NA,NA,NA,NA,NA,Learn More (Community Mortgage),1,General traffic,45,0
13224,2022-09-16,(not set),NA,NA,NA,NA,NA,Start Closing More,8,General traffic,45,0
13225,2022-09-19,(not set),NA,NA,NA,NA,NA,Start Closing More,11,General traffic,42,0
13226,2022-09-13,(not set),NA,NA,NA,NA,NA,Form Submission,2,General traffic,48,0
13227,2022-09-15,(not set),NA,NA,NA,NA,NA,Learn More (Community Mortgage),1,General traffic,46,0
13228,2022-09-16,(not set),NA,NA,NA,NA,NA,Form Submission,1,General traffic,45,0
13229,2022-09-19,(not set),NA,NA,NA,NA,NA,Start Closing More,1,General traffic,42,0
13230,2022-09-13,(not set),NA,NA,NA,NA,NA,Start Closing More,1,General traffic,48,0
13231,2022-09-14,(not set),NA,NA,NA,NA,NA,Start Closing More,2,General traffic,47,0
13232,2022-09-15,(not set),NA,NA,NA,NA,NA,Start Closing More,2,General traffic,46,0
13233,2022-09-16,(not set),NA,NA,NA,NA,NA,Start Closing More,2,General traffic,45,0
13234,2022-09-19,(not set),NA,NA,NA,NA,NA,Start Closing More,4,General traffic,42,0
13235,2022-09-14,(not set),NA,NA,NA,NA,NA,Learn More (Closer Twins Banner),1,General traffic,47,0
13236,2022-09-14,(not set),NA,NA,NA,NA,NA,Learn More (Community Mortgage),1,General traffic,47,0
13237,2022-09-14,(not set),NA,NA,NA,NA,NA,Learn More (Community Mortgage),1,General traffic,47,0
13238,2022-09-17,(not set),NA,NA,NA,NA,NA,Learn More (Community Mortgage),1,General traffic,44,0
13239,2022-09-15,(not set),NA,NA,NA,NA,NA,Learn More (Community Mortgage),1,General traffic,46,0
13240,2022-09-15,(not set),NA,NA,NA,NA,NA,Learn More (Community Mortgage),1,General traffic,46,0
13241,2022-09-14,(not set),NA,NA,NA,NA,NA,Start Closing More,1,General traffic,47,0
13242,2022-09-13,adhocwhol,NA,NA,NA,NA,NA,Learn More (Community Mortgage),4,General traffic,48,0
13243,2022-09-14,adhocwhol,NA,NA,NA,NA,NA,Learn More (Community Mortgage),4,General traffic,47,0
13244,2022-09-15,adhocwhol,NA,NA,NA,NA,NA,Learn More (Community Mortgage),4,General traffic,46,0
13245,2022-09-16,adhocwhol,NA,NA,NA,NA,NA,Learn More (Community Mortgage),3,General traffic,45,0
13246,2022-09-19,adhocwhol,NA,NA,NA,NA,NA,Learn More (Community Mortgage),3,General traffic,42,0
13247,2022-09-13,adhocwhol,NA,NA,NA,NA,NA,Learn More (Community Mortgage),1,General traffic,48,0
13248,2022-09-14,adhocwhol,NA,NA,NA,NA,NA,Learn More (Community Mortgage),1,General traffic,47,0
13249,2022-09-15,adhocwhol,NA,NA,NA,NA,NA,Learn More (Community Mortgage),1,General traffic,46,0
13250,2022-09-19,adhocwhol,NA,NA,NA,NA,NA,Learn More (Community Mortgage),1,General traffic,42,0
13251,2022-09-15,adhocwhol,NA,NA,NA,NA,NA,Learn More (Community Mortgage),1,General traffic,46,0
13252,2022-09-13,NBNurture,NA,NA,NA,NA,NA,Learn More (Community Mortgage),1,General traffic,48,0
13253,2022-09-14,adhocwhol,NA,NA,NA,NA,NA,Learn More (Community Mortgage),1,General traffic,47,0
13254,2022-09-15,adhocwhol,NA,NA,NA,NA,NA,Learn More (Community Mortgage),1,General traffic,46,0
13255,2022-09-16,NBNurture,NA,NA,NA,NA,NA,Learn More (Community Mortgage),1,General traffic,45,0
13256,2022-09-19,adhocwhol,NA,NA,NA,NA,NA,Learn More (Community Mortgage),1,General traffic,42,0
13257,2022-09-19,NBNurture,NA,NA,NA,NA,NA,Learn More (Community Mortgage),2,General traffic,42,0
13258,2022-09-13,adhocwhol,NA,NA,NA,NA,NA,Learn More (Community Mortgage),1,General traffic,48,0
13259,2022-09-16,adhocwhol,NA,NA,NA,NA,NA,Learn More (Community Mortgage),1,General traffic,45,0
13260,2022-09-19,adhocwhol,NA,NA,NA,NA,NA,Learn More (Community Mortgage),1,General traffic,42,0
13261,2022-09-13,adhocwhol,NA,NA,NA,NA,NA,Learn More (Community Mortgage),1,General traffic,48,0
13262,2022-09-15,adhocwhol,NA,NA,NA,NA,NA,Learn More (Community Mortgage),1,General traffic,46,0
13263,2022-09-16,adhocwhol,NA,NA,NA,NA,NA,Learn More (Community Mortgage),1,General traffic,45,0
13264,2022-09-19,adhocwhol,NA,NA,NA,NA,NA,Learn More (Community Mortgage),1,General traffic,42,0
13265,2022-09-19,(not set),NA,NA,NA,NA,NA,Learn More (Community Mortgage),1,General traffic,42,0
13266,2022-09-19,(not set),NA,NA,NA,NA,NA,Learn More (Community Mortgage),1,General traffic,42,0
13267,2022-09-19,(not set),NA,NA,NA,NA,NA,Learn More (Community Mortgage),1,General traffic,42,0
13268,2022-09-19,(not set),NA,NA,NA,NA,NA,Start Closing More,1,General traffic,42,0
13269,2022-09-13,Brand_Exact,6,SEM Ads,Change Wholesale,Google SEM,CPC,Learn More (Community Mortgage),7,Campaign,48,0
13270,2022-09-13,Brand_Phrase,6,SEM Ads,Change Wholesale,Google SEM,CPC,Learn More (Community Mortgage),1,Campaign,48,0
13271,2022-09-13,Brand_Exact,6,SEM Ads,Change Wholesale,Google SEM,CPC,Learn More (Community Mortgage),1,Campaign,48,0
13272,2022-09-13,Brand_Exact,6,SEM Ads,Change Wholesale,Google SEM,CPC,Learn More (Community Mortgage),1,Campaign,48,0
13273,2022-09-13,Brand_Exact,6,SEM Ads,Change Wholesale,Google SEM,CPC,Learn More (Closer Twins Banner),1,Campaign,48,0
13274,2022-09-13,Brand_Exact,6,SEM Ads,Change Wholesale,Google SEM,CPC,Learn More (Community Mortgage),1,Campaign,48,0
13275,2022-09-13,Brand_Exact,6,SEM Ads,Change Wholesale,Google SEM,CPC,Learn More (Community Mortgage),1,Campaign,48,0
