,city_name,latitude,longitude,city_population,city_state_code,state_name
2260,Pittsburgh,40.44062,-79.99589,304391,PA,Pennsylvania
1585,Pittsfield,42.45008,-73.24538,43303,MA,Massachusetts
2681,Placentia,33.87224,-117.87034,52495,CA,California
411,Plainfield,39.70421,-86.39944,30590,IN,Indiana
1232,Plainfield,41.67649,-71.91507,15498,CT,Connecticut
1426,Plainfield,41.62697,-88.20395,42527,IL,Illinois
1877,Plainfield,40.63371,-74.40737,51217,NJ,New Jersey
2074,Plainview,40.77649,-73.46735,26217,NY,New York
2908,Plainview,34.18479,-101.70684,20919,TX,Texas
1233,Plainville,41.67454,-72.85816,17328,CT,Connecticut
1053,Plano,33.01984,-96.69889,283558,TX,Texas
232,Plant City,28.01888,-82.11469,37406,FL,Florida
233,Plantation,26.13421,-80.23184,92560,FL,Florida
2075,Plattsburgh,44.69949,-73.45291,19806,NY,New York
3041,Pleasant Grove,40.36412,-111.73854,38052,UT,Utah
2682,Pleasant Hill,37.94798,-122.0608,34810,CA,California
2342,Pleasant Prairie,42.55308,-87.93341,20726,WI,Wisconsin
2683,Pleasanton,37.66243,-121.87468,79510,CA,California
763,Pleasantville,39.38984,-74.52404,20755,NJ,New Jersey
469,Pleasure Ridge Park,38.14535,-85.8583,25813,KY,Kentucky
2261,Plum,40.50035,-79.74949,27505,PA,Pennsylvania
1757,Plymouth,45.01052,-93.45551,75907,MN,Minnesota
2949,Pocatello,42.8713,-112.44553,54441,ID,Idaho
234,Poinciana,28.14029,-81.45841,53193,FL,Florida
1878,Point Pleasant,40.08317,-74.06819,18523,NJ,New Jersey
2684,Pomona,34.05529,-117.75228,153266,CA,California
235,Pompano Beach,26.23786,-80.12477,107762,FL,Florida
830,Ponca City,36.70698,-97.08559,24758,OK,Oklahoma
236,Ponte Vedra Beach,30.23969,-81.38564,35400,FL,Florida
1682,Pontiac,42.63892,-83.29105,59917,MI,Michigan
352,Pooler,32.11548,-81.24706,23133,GA,Georgia
640,Poplar Bluff,36.757,-90.39289,17266,MO,Missouri
3112,Port Angeles,48.11815,-123.43074,19448,WA,Washington
1054,Port Arthur,29.88519,-93.94233,55340,TX,Texas
237,Port Charlotte,26.97617,-82.09064,54392,FL,Florida
2076,Port Chester,41.00176,-73.66568,29620,NY,New York
2685,Port Hueneme,34.14778,-119.19511,22423,CA,California
1683,Port Huron,42.97086,-82.42491,29330,MI,Michigan
238,Port Orange,29.13832,-80.99561,59866,FL,Florida
2077,Port Richmond,40.63316,-74.13653,15470,NY,New York
239,Port Saint Lucie,27.29393,-80.35033,164603,FL,Florida
2078,Port Washington,40.82566,-73.69819,15846,NY,New York
1503,Portage,41.57587,-87.17615,36738,IN,Indiana
1684,Portage,42.20115,-85.58,48177,MI,Michigan
1427,Portage Park,41.95781,-87.76506,64841,IL,Illinois
2686,Porterville,36.06523,-119.01677,56058,CA,California
1055,Portland,27.87725,-97.32388,16116,TX,Texas
1626,Portland,43.65737,-70.2589,66881,ME,Maine
3000,Portland,45.52345,-122.67621,652503,OR,Oregon
793,Portsmouth,38.73174,-82.99767,20409,OH,Ohio
1152,Portsmouth,36.83543,-76.29827,96201,VA,Virginia
1808,Portsmouth,43.07704,-70.75766,21530,NH,New Hampshire
2288,Portsmouth,41.60232,-71.25033,17756,RI,Rhode Island
1153,Portsmouth Heights,36.82098,-76.36883,99049,VA,Virginia
2950,Post Falls,47.71796,-116.95159,30453,ID,Idaho
579,Potomac,39.01817,-77.20859,44965,MD,Maryland
2262,Pottstown,40.24537,-75.64963,22664,PA,Pennsylvania
2079,Poughkeepsie,41.70037,-73.92097,30371,NY,New York
2687,Poway,32.96282,-117.03586,50157,CA,California
435,Prairie Village,38.99167,-94.63357,21877,KS,Kansas
500,Prairieville,30.30297,-90.97205,26895,LA,Louisiana
31,Prattville,32.46402,-86.4597,35420,AL,Alabama
2399,Prescott,34.54002,-112.4685,41899,AZ,Arizona
2400,Prescott Valley,34.61002,-112.31572,42197,AZ,Arizona
32,Prichard,30.7388,-88.07889,22351,AL,Alabama
240,Princeton,25.53844,-80.40894,39308,FL,Florida
1879,Princeton,40.34872,-74.65905,29603,NJ,New Jersey
1758,Prior Lake,44.7133,-93.42273,25282,MN,Minnesota
1428,Prospect Heights,42.0953,-87.93757,16386,IL,Illinois
1056,Prosper,33.23623,-96.80111,15967,TX,Texas
2289,Providence,41.82399,-71.41283,190934,RI,Rhode Island
3042,Provo,40.23384,-111.65853,115264,UT,Utah
2688,Prunedale,36.77579,-121.66967,17560,CA,California
2854,Pueblo,38.25445,-104.60914,109412,CO,Colorado
2855,Pueblo West,38.35,-104.72275,29637,CO,Colorado
3113,Pullman,46.73127,-117.17962,32816,WA,Washington
241,Punta Gorda,26.92978,-82.04537,18150,FL,Florida
